,Date,Close,Predicted
0,2019-03-27,44.125,45.413002
1,2019-03-28,44.3125,45.407623
2,2019-03-29,44.889999,45.67784
3,2019-04-01,45.57,46.332138
4,2019-04-02,45.75,47.24297
5,2019-04-03,47.154999,47.581806
6,2019-04-04,47.064999,49.779163
7,2019-04-05,47.737499,49.721607
8,2019-04-08,47.947498,50.96642
9,2019-04-09,47.314999,51.46223
10,2019-04-10,48.025002,50.527603
11,2019-04-11,47.884998,51.787754
12,2019-04-12,47.502499,51.699474
13,2019-04-15,46.174999,51.1868
14,2019-04-16,47.052502,49.05259
15,2019-04-17,46.822498,50.365894
16,2019-04-18,46.575001,50.034157
17,2019-04-22,47.1175,49.641388
18,2019-04-23,47.6675,50.46304
19,2019-04-24,47.7925,51.46107
20,2019-04-25,46.727501,51.72586
21,2019-04-26,44.522499,49.89536
22,2019-04-29,44.8325,46.815376
23,2019-04-30,45.25,46.96328
24,2019-05-01,45.1175,47.470276
25,2019-05-02,45.797501,47.277298
26,2019-05-03,45.752499,48.052624
27,2019-05-06,44.962502,48.045315
28,2019-05-07,43.2775,47.041817
29,2019-05-08,43.48,45.153435
30,2019-05-09,42.547501,45.174118
31,2019-05-10,42.205002,44.21079
32,2019-05-13,39.612499,43.761654
33,2019-05-14,40.509998,41.313557
34,2019-05-15,39.895,41.725437
35,2019-05-16,40.047501,41.21106
36,2019-05-17,39.1325,41.18948
37,2019-05-20,37.9375,40.322704
38,2019-05-21,38.764999,39.14812
39,2019-05-22,38.049999,39.630432
40,2019-05-23,36.830002,39.05401
41,2019-05-24,36.287498,37.925537
42,2019-05-28,35.8325,37.282875
43,2019-05-29,35.084999,36.84302
44,2019-05-30,34.7775,36.19659
45,2019-05-31,33.865002,35.849438
46,2019-06-03,33.445,35.706318
47,2019-06-04,35.75,35.641685
48,2019-06-05,35.32,36.324184
49,2019-06-06,35.945,36.06411
50,2019-06-07,36.375,36.43065
51,2019-06-10,37.107498,36.78953
52,2019-06-11,37.6875,37.39624
53,2019-06-12,36.549999,37.921345
